record_id,collected_title,study_id,canonical_title,original_pathway,original_min,original_max,original_unit,restored_unit,text_locator,table_context,input_provenance,primary_pdf_read_this_run,accepted,disposition,lo,hi,unit,matched_quantity,matched_context,endpoint,reason,conversion_factor,reported_uncertainty_not_assumed_SE,numeric_key,representative_record_id,measurement_scope,stratum,family,corrected_scope,corrected_stratum,status,decision_reason,range_semantics,mapping_level,primary_pdf_reverified,point_document_count,log_point,clean_decision,clean_reason,endpoint_before_cleaning,stratum_before_cleaning,scope_after_cleaning,clean_representative_id,range_use,admission_basis,source_record_id,expanded_quantity_id,admission_note,comparison_group,comparison_basis,center,within_study_reference,comparison_document_count,common_reference,between_document_enabled
PATH-07991-Q1,"Urban Stormwater Runoff A Major Pathway for Anthropogenic Particles, Black Rubbe",TBL-bea816da982f,"Urban Stormwater Runoff A Major Pathway for Anthropogenic Particles, Black Rubbe",General,,,,,pathway_parameters_FULL_STRUCTURED.xlsx::5. WWTP Concentrations & Loads::row 796,"contained 1.9 ± 1.4 particles/L on average (±standard deviation), while the effluent contained 0.07 ± 0.04 particles/L (±standard de Value: 0.04 particl",table_context_only_not_reverified,False,,,1900.0,1900.0,items/m3,1.9 ± 1.4 particles/L,"contained 1.9 ± 1.4 particles/L on average (±standard deviation), while the effluent contained 0",Urban_water_observation,,1000.0,True,,,rain_garden_inlet,Urban_water_observation::items/m3::rain_garden_inlet,,,,,,,,,,,retain,Mean inlet 1.9 +/- 1.4 particles/L; separate from outlet,,,rain_garden_inlet,,point_scenario,literal_quantity_recovered_from_full_library_context,PATH-07991,PATH-07991-Q1,Mean inlet 1.9 +/- 1.4 particles/L; separate from outlet,,Unresolved comparability: retain within-document reference only,1900.0,1900.0,0,1900.0,False
PATH-07991-Q2,"Urban Stormwater Runoff A Major Pathway for Anthropogenic Particles, Black Rubbe",TBL-bea816da982f,"Urban Stormwater Runoff A Major Pathway for Anthropogenic Particles, Black Rubbe",General,,,,,pathway_parameters_FULL_STRUCTURED.xlsx::5. WWTP Concentrations & Loads::row 796,"contained 1.9 ± 1.4 particles/L on average (±standard deviation), while the effluent contained 0.07 ± 0.04 particles/L (±standard de Value: 0.04 particl",table_context_only_not_reverified,False,,,70.0,70.0,items/m3,0.07 ± 0.04 particles/L,"L on average (±standard deviation), while the effluent contained 0.07 ± 0.04 particles/L (±standard de Value: 0.04 particl",Urban_water_observation,,1000.0,True,,,rain_garden_outlet,Urban_water_observation::items/m3::rain_garden_outlet,,,,,,,,,,,retain,Mean outlet 0.07 +/- 0.04 particles/L; not SD 0.04,,,rain_garden_outlet,,point_scenario,literal_quantity_recovered_from_full_library_context,PATH-07991,PATH-07991-Q2,Mean outlet 0.07 +/- 0.04 particles/L; not SD 0.04,,Unresolved comparability: retain within-document reference only,70.0,70.0,0,70.0,False
PATH-08319-Q1,Importance of Water-Volume on the Release of Microplastic Fibers from Laundry,TBL-7c043335d73c,Importance of Water-Volume on the Release of Microplastic Fibers from Laundry,Urban Runoff,,,,,pathway_parameters_FULL_STRUCTURED.xlsx::7. Transport & Delivery Coeffic::row 2709,"4.40 mg/ | Context: significant difference. In the full-scale investigation, cycle one (x̅ = 124.37 ± 14.40 mg/kg) always resulted in a significantly gre",table_context_only_not_reverified,False,,,0.12437,0.12437,g/kg,124.37 ± 14.40 mg/kg,"ant difference. In the full-scale investigation, cycle one (x̅ = 124.37 ± 14.40 mg/kg) always resulted in a significantly gre",Textile_release,,0.001,True,,,laundry_cycle,Textile_release::g/kg::laundry_cycle,,,,,,,,,,,retain,Cycle-one mean 124.37 +/- 14.40 mg/kg,,,laundry_cycle,,point_scenario,literal_quantity_recovered_from_full_library_context,PATH-08319,PATH-08319-Q1,Cycle-one mean 124.37 +/- 14.40 mg/kg,,Unresolved comparability: retain within-document reference only,0.12437,0.0849699999999999,0,0.0849699999999999,False
PATH-09221-Q2,Assessment of Microplastics in a Municipal Wastewater Treatment Plant with Terti,TBL-604a22a3b71e,Assessment of Microplastics in a Municipal Wastewater Treatment Plant with Terti,WWTP Hydrological,,,,,pathway_parameters_FULL_STRUCTURED.xlsx::5. WWTP Concentrations & Loads::row 619,"ge"": ""90.03%""     },     {       ""Microplastics Type"": ""FB"",       ""Initial Concentration"": ""2.09 ± 0.47 items L-1"",       ""Final Concentration"": ""0.9",table_context_only_not_reverified,False,,,2090.0,2090.0,items/m3,2.09 ± 0.47 items L-1,"     ""Microplastics Type"": ""FB"",       ""Initial Concentration"": ""2.09 ± 0.47 items L-1"",       ""Final Concentration"": ""0.9",Hydrological_influent,,1000.0,True,,,fiber_component,Hydrological_influent::items/m3::fiber_component,,,,,,,,,,,retain,Initial FB mean 2.09 +/- 0.47 items/L,,,fiber_component,,point_scenario,literal_quantity_recovered_from_full_library_context,PATH-09221,PATH-09221-Q2,Initial FB mean 2.09 +/- 0.47 items/L,,Unresolved comparability: retain within-document reference only,2090.0,2090.0,0,2090.0,False
PATH-09918-Q1,Domestic laundry and microfiber pollution Exploring fiber shedding from consumer,TBL-fc5276913c8a,Domestic laundry and microfiber pollution Exploring fiber shedding from consumer,Urban Runoff,,,,,pathway_parameters_FULL_STRUCTURED.xlsx::7. Transport & Delivery Coeffic::row 2704,"198 mg  | Context: e in S1 File), which was lower than that of mechanically-treated fleeces (204 ± 198 mg kg-1 of textile per wash, n = 10, Kruskal-Wa",table_context_only_not_reverified,False,,,0.204,0.204,g/kg,204 ± 198 mg kg-1,"ile), which was lower than that of mechanically-treated fleeces (204 ± 198 mg kg-1 of textile per wash, n = 10, Kruskal-Wa",Textile_release,,0.001,True,,,synthetic_fleece,Textile_release::g/kg::synthetic_fleece,,,,,,,,,,,retain,Mechanically treated fleece mean 204 +/- 198 mg/kg per wash; central value only,,,synthetic_fleece,,point_scenario,literal_quantity_recovered_from_full_library_context,PATH-09918,PATH-09918-Q1,Mechanically treated fleece mean 204 +/- 198 mg/kg per wash; central value only,,Unresolved comparability: retain within-document reference only,0.204,0.204,0,0.204,False
PATH-10058-Q1,Accumulation of soil microplastics and phthalate esters in nine typical Chinese,TBL-cbc15840a52a,Accumulation of soil microplastics and phthalate esters in nine typical Chinese,Agricultural,,,,,pathway_parameters_FULL_STRUCTURED.xlsx::8. Environmental Concentrations::row 1295,tudy focusing on cropland with 32 years of  continued  PMF  use  reported  a  MP  abundance  of  10586 items kg-1 (> 100 um) at 0–10 cm soi Value: 58,table_context_only_not_reverified,False,,,10586.0,10586.0,items/kg,10586 items kg-1,2 years of  continued  PMF  use  reported  a  MP  abundance  of  10586 items kg-1 (> 100 um) at 0–10 cm soi Value: 58,Agricultural_soil_observation,,1.0,False,,,mulch_soil,Agricultural_soil_observation::items/kg::mulch_soil,,,,,,,,,,,retain,MP abundance 10586 items/kg at 0-10 cm under long-term film use,,,mulch_soil,,point_scenario,literal_quantity_recovered_from_full_library_context,PATH-10058,PATH-10058-Q1,MP abundance 10586 items/kg at 0-10 cm under long-term film use,,Unresolved comparability: retain within-document reference only,10586.0,10586.0,0,10586.0,False
PATH-12032-Q1,Atmospheric transport and deposition of microplastics in a remote mountain catch,TBL-6ceeeace2a6c,Atmospheric transport and deposition of microplastics in a remote mountain catch,Atmospheric,,,,,pathway_parameters_FULL_STRUCTURED.xlsx::6. Atmospheric Deposition::row 1107,"22-62 fibres/m2/day, 2-355 MP/m2/day, 11, 12, 35.  --- page_010 --- -2 hours (0.1 m/s settling velocity for 600 m a.g l.) 600 m a.g l. >2 m/s 28 km no",table_context_only_not_reverified,False,,,22.0,62.0,items/day/m2,22-62 fibres/m2/day,"22-62 fibres/m2/day, 2-355 MP/m2/day, 11, 12, 35.  --- page_010 --- -2 hours (0.1 m/",Atmospheric_flux,,1.0,False,,,fiber_component,Atmospheric_flux::items/day/m2::fiber_component,,,,,,,,,,,retain,"Explicit 22-62 fibers/m2/day range, separate from total MP flux",,,fiber_component,,loguniform_scenario_envelope_not_confidence_limits,literal_quantity_recovered_from_full_library_context,PATH-12032,PATH-12032-Q1,"Explicit 22-62 fibers/m2/day range, separate from total MP flux",,Unresolved comparability: retain within-document reference only,36.932370625238775,36.932370625238775,0,36.932370625238775,False
PATH-14088-Q2,Atmospheric microplastic deposition in an urban environment and an evaluation of,TBL-41d7814e87cb,Atmospheric microplastic deposition in an urban environment and an evaluation of,Atmospheric,,,,,pathway_parameters_FULL_STRUCTURED.xlsx::13. Generic Parameters & Ranges::row 1287,"ue: 98%  | Context: red for the current study, deposition is approximately 718 microplastics/m2/d, (98% fi- brous). This is considerably higher than f",table_context_only_not_reverified,False,,,718.0,718.0,items/day/m2,718 microplastics/m2/d," Context: red for the current study, deposition is approximately 718 microplastics/m2/d, (98% fi- brous). This is considerably higher than f",Atmospheric_flux,,1.0,False,,,total_MP,Atmospheric_flux::items/day/m2::total_MP,,,,,,,,,,,retain,Explicit deposition estimate 718 microplastics/m2/day,,,total_MP,,point_scenario,literal_quantity_recovered_from_full_library_context,PATH-14088,PATH-14088-Q2,Explicit deposition estimate 718 microplastics/m2/day,,Unresolved comparability: retain within-document reference only,718.0,718.0,0,718.0,False
PATH-14286-Q1,Measurement of airborne concentrations of tire and road wear particles in urban,TBL-ceddf3f4ea53,Measurement of airborne concentrations of tire and road wear particles in urban,Tire & Brake Wear,,,,,pathway_parameters_FULL_STRUCTURED.xlsx::2. Tire & Brake Wear EF::row 3110,"Average exposure': '0.16 ug m-3', 'Maximum exposure': '0.70 ug m-3', 'Tread PM10 emission rate': '0.012 g km-1'}  --- Page 8 --- {'199': 'Klimont,",table_context_only_not_reverified,False,,,1.6e-07,1.6e-07,g/m3,0.16 ug m-3,"Average exposure': '0.16 ug m-3', 'Maximum exposure': '0.70 ug m-3', 'Tread PM10 emission rate':",Air_concentration,,1e-06,False,,,TRWP_PM10,Air_concentration::g/m3::TRWP_PM10,,,,,,,,,,,retain,"Average exposure 0.16 ug/m3, not adjacent maximum 0.70",,,TRWP_PM10,,point_scenario,literal_quantity_recovered_from_full_library_context,PATH-14286,PATH-14286-Q1,"Average exposure 0.16 ug/m3, not adjacent maximum 0.70",,Unresolved comparability: retain within-document reference only,1.6e-07,1.7354143466934853e-07,0,1.7354143466934853e-07,False
PATH-15899-Q1,Microplastic abundance in atmospheric deposition within the Metropolitan area of,TBL-539821352776,Microplastic abundance in atmospheric deposition within the Metropolitan area of,Atmospheric,,,,,pathway_parameters_STRUCTURED.xlsx::7. Atmospheric Deposition Fluxe::row 18,"31.4 particles/m2/day in the beech/ oak forest, 512.0 particles/m2/day in the Douglas fir forest and 343.1 particles/m2/day in the open field. During the sampling period, a me- dian number of 275.0 microplastics/m2/day was found considering all sampling sites together. To determine whether the abundan",table_context_only_not_reverified,False,,,31.4,31.4,items/day/m2,31.4 particles/m2/day,"31.4 particles/m2/day in the beech/ oak forest, 512.0 particles/m2/day in the Douglas ",Atmospheric_flux,,1.0,False,,,forest,Atmospheric_flux::items/day/m2::forest,,,,,,,,,,,retain,31.4 particles/m2/day in beech/oak forest,,,forest,,point_scenario,literal_quantity_recovered_from_full_library_context,PATH-15899,PATH-15899-Q1,31.4 particles/m2/day in beech/oak forest,,Unresolved comparability: retain within-document reference only,31.4,31.4,0,31.4,False
PATH-16187-Q1,Domestic laundry and microfiber pollution Exploring fiber shedding from consumer,TBL-fc5276913c8a,Domestic laundry and microfiber pollution Exploring fiber shedding from consumer,Urban Runoff,,,,,pathway_parameters_STRUCTURED.xlsx::14. Generic Parameter Ranges & ::row 261,"s emerged from our study. Fiber shedding was generally higher in the polyes- ter (mean ± SD = 161 ± 173 mg kg-1 of textile washed, n = 18) and natural (165 ± 44 mg kg-1 of textile washed, n = 4) material categories, in contrast to nylon materials which had ~ six fold lower fiber shedding masses (27",table_context_only_not_reverified,False,,,0.161,0.161,g/kg,161 ± 173 mg kg-1,"er shedding was generally higher in the polyes- ter (mean ± SD = 161 ± 173 mg kg-1 of textile washed, n = 18) and natural (165 ± 44 mg kg-1 of text",Textile_release,,0.001,True,,,polyester,Textile_release::g/kg::polyester,,,,,,,,,,,retain,Polyester mean 161 +/- 173 mg/kg; excludes adjacent natural fibers,,,polyester,,point_scenario,literal_quantity_recovered_from_full_library_context,PATH-16187,PATH-16187-Q1,Polyester mean 161 +/- 173 mg/kg; excludes adjacent natural fibers,polyester_laundering_mass_per_kg,"Same synthetic polymer, release per textile mass and wash; washing conditions may differ",0.161,0.161,4,0.1249894058285045,True
PATH-16295-Q1,Domestic laundry and microfiber pollution Exploring fiber shedding from consumer,TBL-fc5276913c8a,Domestic laundry and microfiber pollution Exploring fiber shedding from consumer,Urban Runoff,,,,,pathway_parameters_STRUCTURED.xlsx::14. Generic Parameter Ranges & ::row 267,"ed less (mean of 27 ± 14 mg kg-1 of textile per wash) than those made with polyester (mean of 161 ± 173 mg kg-1 of textile per wash; Student’s t-test p<0.05). All nylon textiles were constructed with woven filament yarns, had composite or non-compos- ite designs, and released similar fiber quantitie",table_context_only_not_reverified,False,,,0.027,0.027,g/kg,27 ± 14 mg kg-1,ed less (mean of 27 ± 14 mg kg-1 of textile per wash) than those made with polyester (mean of 161,Textile_release,,0.001,True,,,nylon,Textile_release::g/kg::nylon,,,,,,,,,,,retain,Nylon mean 27 +/- 14 mg/kg; excludes cotton/wool,,,nylon,,point_scenario,literal_quantity_recovered_from_full_library_context,PATH-16295,PATH-16295-Q1,Nylon mean 27 +/- 14 mg/kg; excludes cotton/wool,,Unresolved comparability: retain within-document reference only,0.027,0.027,0,0.027,False
PATH-17547-Q1,BIOWASTE COMPOST AMENDMENT IS A SOURCE OF MICROPLASTIC POLLUTION IN AGRICULTURAL,TBL-40cde6d1e180,BIOWASTE COMPOST AMENDMENT IS A SOURCE OF MICROPLASTIC POLLUTION IN AGRICULTURAL,Agricultural,,,,,pathway_parameters_STRUCTURED.xlsx::14. Generic Parameter Ranges & ::row 88,"agricultural field in Ponneri had the highest microplastic  level, which was determined to be 3.28±0.8 g/kg. The  duration of compost addition has a big impact on how  microplastics are distributed. When compared to Redhills  (5 years’ compost amendment) and Thirumazhisai (3  years’ compost amendmen",table_context_only_not_reverified,False,,,3.28,3.28,g/kg,3.28±0.8 g/kg," had the highest microplastic  level, which was determined to be 3.28±0.8 g/kg. The  duration of compost addition has a big impact on how  micr",Agricultural_soil_observation,,1.0,True,,,compost_amended_soil,Agricultural_soil_observation::g/kg::compost_amended_soil,,,,,,,,,,,retain,Measured field concentration 3.28 +/- 0.8 g/kg at Ponneri,,,compost_amended_soil,,point_scenario,literal_quantity_recovered_from_full_library_context,PATH-17547,PATH-17547-Q1,Measured field concentration 3.28 +/- 0.8 g/kg at Ponneri,,Unresolved comparability: retain within-document reference only,3.28,3.28,0,3.28,False
PATH-17792-Q4,Microplastic distributions in a domestic wastewater treatment plant Removal effi,TBL-f6e7aeb7febc,Microplastic distributions in a domestic wastewater treatment plant Removal effi,WWTP,,,,,pathway_parameters_STRUCTURED.xlsx::5. WWTP Removal Efficiencies::row 40,95.8% reduction) using the “typical” mesh size range and by ap- proximately 8-fold to 15.6 MPs L-1 (88.2% reduction) using the ex- tended range. The mean MPs concentration in the secondary effluent was reduced only slightly further during the tertiary treatment step to 1.9 MPs L-1 (from 95.8to97.0,table_context_only_not_reverified,False,,,1900.0,1900.0,items/m3,1.9 MPs L-1,uced only slightly further during the tertiary treatment step to 1.9 MPs L-1 (from 95.8to97.0,Hydrological_effluent,,1000.0,False,,,tertiary_total_MP,Hydrological_effluent::items/m3::tertiary_total_MP,,,,,,,,,,,retain,Tertiary treated concentration 1.9 MPs/L,,,tertiary_total_MP,,point_scenario,literal_quantity_recovered_from_full_library_context,PATH-17792,PATH-17792-Q4,Tertiary treated concentration 1.9 MPs/L,,Unresolved comparability: retain within-document reference only,1900.0,1900.0,0,1900.0,False
PATH-18444-Q4,Microplastic distributions in a domestic wastewater treatment plant Removal effi,TBL-f6e7aeb7febc,Microplastic distributions in a domestic wastewater treatment plant Removal effi,WWTP,,,,,pathway_parameters_STRUCTURED.xlsx::6. WWTP Effluent Concentrations::row 111,"e tertiary treatment step to 0.19 particles L-1 (from 98.5to98.9%) using the “typical” range and 0.44 particles L-1 (from 97.2 to 98.9%) using the “extended” range. Similarly, the mean fiber concentration was reduced only slightly further during the tertiary treatment step to 1.78 fibers L-1 (from",table_context_only_not_reverified,False,,,1780.0,1780.0,items/m3,1.78 fibers L-1,uced only slightly further during the tertiary treatment step to 1.78 fibers L-1 (from,Hydrological_effluent,,1000.0,False,,,tertiary_fiber_component,Hydrological_effluent::items/m3::tertiary_fiber_component,,,,,,,,,,,retain,Tertiary fiber concentration 1.78 fibers/L,,,tertiary_fiber_component,,point_scenario,literal_quantity_recovered_from_full_library_context,PATH-18444,PATH-18444-Q4,Tertiary fiber concentration 1.78 fibers/L,,Unresolved comparability: retain within-document reference only,1780.0,1780.0,0,1780.0,False
PATH-19140-Q2,Microplastic Removal from Road Stormwater Runoff using Lab-scale Bioretention Ce,TBL-1b89eab2b93d,Microplastic Removal from Road Stormwater Runoff using Lab-scale Bioretention Ce,Urban Runoff,,,,,pathway_parameters_STRUCTURED.xlsx::10. Degradation & Fragmentation::row 1454,"fficiency of 125 to 4750 um sized microplastic at a media depth of 10 cm was 100%. The removal  efficiency of 25 to 124 um sized microplastics at a media depth of 10 cm only reached 96%, while further removal  by the deeper media still occurred at a much lower reduction. This may have occurred becau",table_context_only_not_reverified,False,,,0.04,0.04,fraction,96%,"24 um sized microplastics at a media depth of 10 cm only reached 96%, while further removal  by the deeper media still occurred at a ",Urban_transmission,,0.01,False,,,size_25_124um_depth10cm,Urban_transmission::fraction::size_25_124um_depth10cm,,,,,,,,,,,retain,96% removal for 25-124 um MPs at 10 cm depth; experimental process proxy,,,size_25_124um_depth10cm,,point_scenario,literal_quantity_recovered_from_full_library_context,PATH-19140,PATH-19140-Q2,96% removal for 25-124 um MPs at 10 cm depth; experimental process proxy,,Unresolved comparability: retain within-document reference only,0.04,0.04,0,0.04,False
