text_fp,pathway,vmin,vmax,unit,paper,sheet_short,source_row_id,paper_as_collected,pathway_as_collected,value_min,value_max,unit_as_collected,source_sheet_as_collected,context_status,restored_context,restored_paper,restored_pathway,restored_unit,restored_value_min,restored_value_max,group_original_value_pairs_count,group_units_count,collapsed_values_match_actual_pair,text_locator,context_source_table,evidence_provenance,v4_eligible_context_record,ineligibility_reason,Text_fingerprint,Source_title,Source_URL,Local_PDF_context_location,Verification_scope,record_id,screening_status,source_fraction_review_flag,process_review_tags,used_as_likelihood_observation,likelihood_status
1a6b1dc8fc6876573b9f9be2f34c856d,Urban Runoff,173.0,173.0,mg/kg,Domestic laundry and microfiber pollution Exploring fiber shedding from consumer,Generic Parameter Ranges & ,1a6b1dc8fc6876573b9f9be2f34c856d,Domestic laundry and microfiber pollution Exploring fiber shedding from consumer,Urban Runoff,173.0,173.0,mg/kg,Generic Parameter Ranges & ,context_restored_exact_fingerprint,"ed less (mean of 27 ± 14 mg kg-1 of textile per wash) than those made with polyester (mean of 161 ± 173 mg kg-1 of textile per wash; Student’s t-test p<0.05). All nylon textiles were constructed with woven filament yarns, had composite or non-compos- ite designs, and released similar fiber quantitie",Domestic laundry and microfiber pollution Exploring fiber shedding from consumer,Urban Runoff,mg/kg,173.0,173.0,1,1,yes,pathway_parameters_STRUCTURED.xlsx::14. Generic Parameter Ranges & ::row 267,STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,yes,,1a6b1dc8fc6876573b9f9be2f34c856d,Domestic laundry and microfiber pollution: Exploring fiber shedding from consumer apparel textiles,https://doi.org/10.1371/journal.pone.0250346,Domestic laundry and microfiber pollution Explorin.pdf; PDF page(s) 8,"A normalized 64-character context fragment was located in the local source PDF. This is a text-location check, not a full numerical or source-version audit.",PATH-16295,structural_candidate_not_parameter_verified,False,release,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
1db0c2c22795d503aa3d3c4bd5a3b7e3,Tire & Brake Wear,0.07,2.26,mg/L,Tyre Wear Particles Emissions and Distribution in Soil and Stormwater Systems in,Generic Parameter Ranges & ,1db0c2c22795d503aa3d3c4bd5a3b7e3,Tyre Wear Particles Emissions and Distribution in Soil and Stormwater Systems in,Tire & Brake Wear,0.07,2.26,mg/L,Generic Parameter Ranges & ,context_restored_exact_fingerprint,"(BR) with  markers 4-vinylcyclohexene)  0.71 mg/L   min-max: 0.19-1.04  mg/L    median 0.17 mg/L;  0.07-2.26 mg/L  Rødland et al., 2022a  Untreated tunnel  wash water  >1.6 μm  PYR-GC/MS   (selected markers for SBR and BR  consisted of m/z 78 Da for benzene,  m/z 118 Da for α-methylstyrene,  m/z 117",Tyre Wear Particles Emissions and Distribution in Soil and Stormwater Systems in,Tire & Brake Wear,mg/L,0.07,2.26,1,1,yes,pathway_parameters_STRUCTURED.xlsx::14. Generic Parameter Ranges & ::row 892,STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,yes,,1db0c2c22795d503aa3d3c4bd5a3b7e3,Tyre Wear Particles: Emissions and Distribution in Soil and Stormwater Systems in Near Road Environments,https://doi.org/10.63959/chalmers.dt/5786,Tyre Wear Particles Emissions and Distribution in .pdf; PDF page(s) 18; 19,"A normalized 64-character context fragment was located in the local source PDF. This is a text-location check, not a full numerical or source-version audit.",PATH-16362,structural_candidate_not_parameter_verified,False,,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
2d6102cdf54a0c1691642c9feb8fa3ea,Atmospheric,260.6,260.6,,Microplastic abundance in atmospheric deposition within the Metropolitan area of,Atmospheric Deposition Fluxe,2d6102cdf54a0c1691642c9feb8fa3ea,Microplastic abundance in atmospheric deposition within the Metropolitan area of,Atmospheric,260.6,260.6,,Atmospheric Deposition Fluxe,context_restored_exact_fingerprint,"astics were calculated as particles/m2/day (Fig. 4). For the three urban sites the daily fallout is 260.6 particles/ m2/day (Henstedt-Ulzburg), 246.9 particles/m2/day (University) and 136.5 particles/m2/day (Wilhelmsburg). The three rural sampling sites in the Harburg Hills account for 331.4 particl",Microplastic abundance in atmospheric deposition within the Metropolitan area of,Atmospheric,,260.6,260.6,1,0,yes,pathway_parameters_STRUCTURED.xlsx::7. Atmospheric Deposition Fluxe::row 13,STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,no,missing_or_ambiguous_unit,,,,,,PATH-16674,missing_or_ambiguous_unit,False,,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
314c234023f6467a97680d54d6b8a69e,Atmospheric,136.5,136.5,,Microplastic abundance in atmospheric deposition within the Metropolitan area of,Atmospheric Deposition Fluxe,314c234023f6467a97680d54d6b8a69e,Microplastic abundance in atmospheric deposition within the Metropolitan area of,Atmospheric,136.5,136.5,,Atmospheric Deposition Fluxe,context_restored_exact_fingerprint,"aily fallout is 260.6 particles/ m2/day (Henstedt-Ulzburg), 246.9 particles/m2/day (University) and 136.5 particles/m2/day (Wilhelmsburg). The three rural sampling sites in the Harburg Hills account for 331.4 particles/m2/day in the beech/ oak forest, 512.0 particles/m2/day in the Douglas ﬁr forest",Microplastic abundance in atmospheric deposition within the Metropolitan area of,Atmospheric,,136.5,136.5,1,0,yes,pathway_parameters_STRUCTURED.xlsx::7. Atmospheric Deposition Fluxe::row 15,STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,no,missing_or_ambiguous_unit,,,,,,PATH-16741,missing_or_ambiguous_unit,False,,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
522fa0bb04e98e831efd3dab2adba611,WWTP,900.0,900.0,mg/kg,Primary microplastics in the oceans A global evaluation of sources,Generic Parameter Ranges & ,522fa0bb04e98e831efd3dab2adba611,Primary microplastics in the oceans A global evaluation of sources,WWTP,900.0,900.0,mg/kg,Generic Parameter Ranges & ,context_restored_exact_fingerprint,"of synthetic textiles per  wash, as reported in (Lassen et al., 2015). The central value is set to 900 mg/kg. Releases: See wastewater pathway in appendix 2. Approach 2 Activities: Global and regional consumptions (2007) of textiles from (FAO/ICAC, 2011). Data  correction and extrapolation to sub-re",Primary microplastics in the oceans A global evaluation of sources,WWTP,mg/kg,900.0,900.0,1,1,yes,pathway_parameters_STRUCTURED.xlsx::14. Generic Parameter Ranges & ::row 700,STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,yes,,522fa0bb04e98e831efd3dab2adba611,Primary microplastics in the oceans: A global evaluation of sources,https://doi.org/10.2305/iucn.ch.2017.01.en,Primary microplastics in the oceans A global evaluation of s.pdf; PDF page(s) 36,"A normalized 64-character context fragment was located in the local source PDF. This is a text-location check, not a full numerical or source-version audit.",PATH-17350,structural_candidate_not_parameter_verified,False,wastewater;release,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
529466823bba5738685d6c65a427cf95,Textile & Laundry,90.0,99.0,,Pore-Scale Insights into Microplastic Fiber Transport and Retention in Porous Me,WWTP Removal Efficiencies,529466823bba5738685d6c65a427cf95,Pore-Scale Insights into Microplastic Fiber Transport and Retention in Porous Me,Textile & Laundry,90.0,99.0,,WWTP Removal Efficiencies,context_restored_exact_fingerprint,"2025, 59, 27657−27667 27667   (Claude) === [2025 ES&T] MP fiber transport in porous media [Results] 90-99% fiber retention in first 5cm; breakthrough only for <5um fibers",Pore-Scale Insights into Microplastic Fiber Transport and Retention in Porous Me,Textile & Laundry,,90.0,99.0,1,0,yes,pathway_parameters_STRUCTURED.xlsx::5. WWTP Removal Efficiencies::row 49,STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,no,missing_or_ambiguous_unit,,,,,,PATH-17357,missing_or_ambiguous_unit,False,removal,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
55e6fb035d86e6ed1079b593f2915002,Textile & Laundry,0.19,1.04,mg/L,Tyre Wear Particles Emissions and Distribution in Soil and Stormwater Systems in,Generic Parameter Ranges & ,55e6fb035d86e6ed1079b593f2915002,Tyre Wear Particles Emissions and Distribution in Soil and Stormwater Systems in,Textile & Laundry,0.19,1.04,mg/L,Generic Parameter Ranges & ,context_restored_exact_fingerprint,"ene rubber (SBR)  and Butadiene Rubber (BR) with  markers 4-vinylcyclohexene)  0.71 mg/L   min-max: 0.19-1.04  mg/L    median 0.17 mg/L;  0.07-2.26 mg/L  Rødland et al., 2022a  Untreated tunnel  wash water  >1.6 μm  PYR-GC/MS   (selected markers for SBR and BR  consisted of m/z 78 Da for benzene,  m",Tyre Wear Particles Emissions and Distribution in Soil and Stormwater Systems in,Textile & Laundry,mg/L,0.19,1.04,1,1,yes,pathway_parameters_STRUCTURED.xlsx::14. Generic Parameter Ranges & ::row 891,STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,yes,,55e6fb035d86e6ed1079b593f2915002,Tyre Wear Particles: Emissions and Distribution in Soil and Stormwater Systems in Near Road Environments,https://doi.org/10.63959/chalmers.dt/5786,Tyre Wear Particles Emissions and Distribution in .pdf; PDF page(s) 18,"A normalized 64-character context fragment was located in the local source PDF. This is a text-location check, not a full numerical or source-version audit.",PATH-17422,structural_candidate_not_parameter_verified,False,,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
5d1215bcd898d15d810a0ee2ce4f37e5,Agricultural,0.8,0.8,g/kg,BIOWASTE COMPOST AMENDMENT IS A SOURCE OF MICROPLASTIC POLLUTION IN AGRICULTURAL,Generic Parameter Ranges & ,5d1215bcd898d15d810a0ee2ce4f37e5,BIOWASTE COMPOST AMENDMENT IS A SOURCE OF MICROPLASTIC POLLUTION IN AGRICULTURAL,Agricultural,0.8,0.8,g/kg,Generic Parameter Ranges & ,context_restored_exact_fingerprint,"agricultural field in Ponneri had the highest microplastic  level, which was determined to be 3.28±0.8 g/kg. The  duration of compost addition has a big impact on how  microplastics are distributed. When compared to Redhills  (5 years’ compost amendment) and Thirumazhisai (3  years’ compost amendmen",BIOWASTE COMPOST AMENDMENT IS A SOURCE OF MICROPLASTIC POLLUTION IN AGRICULTURAL,Agricultural,g/kg,0.8,0.8,1,1,yes,pathway_parameters_STRUCTURED.xlsx::14. Generic Parameter Ranges & ::row 88,STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,yes,,5d1215bcd898d15d810a0ee2ce4f37e5,BIOWASTE COMPOST AMENDMENT IS A SOURCE OF MICROPLASTIC POLLUTION IN AGRICULTURAL SOILS,https://doi.org/10.30955/gnj.005331,BIOWASTE COMPOST AMENDMENT IS A SOURCE OF MICROPLASTIC POLLU.pdf; PDF page(s) 1,"A normalized 64-character context fragment was located in the local source PDF. This is a text-location check, not a full numerical or source-version audit.",PATH-17547,structural_candidate_not_parameter_verified,False,,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
68d89b9e9f00c05d12ec5ff352d139d5,WWTP,88.2,88.2,,Microplastic distributions in a domestic wastewater treatment plant Removal effi,WWTP Removal Efficiencies,68d89b9e9f00c05d12ec5ff352d139d5,Microplastic distributions in a domestic wastewater treatment plant Removal effi,WWTP,88.2,88.2,,WWTP Removal Efficiencies,context_restored_exact_fingerprint,95.8% reduction) using the “typical” mesh size range and by ap- proximately 8-fold to 15.6 MPs L−1 (88.2% reduction) using the ex- tended range. The mean MPs concentration in the secondary efﬂuent was reduced only slightly further during the tertiary treatment step to 1.9 MPs L−1 (from 95.8% to 97.0,Microplastic distributions in a domestic wastewater treatment plant Removal effi,WWTP,,88.2,88.2,1,0,yes,pathway_parameters_STRUCTURED.xlsx::5. WWTP Removal Efficiencies::row 40,STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,no,missing_or_ambiguous_unit,,,,,,PATH-17792,missing_or_ambiguous_unit,False,,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
88c2fe1f53ef2a48a0e0b985f7071d51,WWTP,0.44,0.44,L,Microplastic distributions in a domestic wastewater treatment plant Removal effi,WWTP Effluent Concentrations,88c2fe1f53ef2a48a0e0b985f7071d51,Microplastic distributions in a domestic wastewater treatment plant Removal effi,WWTP,0.44,0.44,L,WWTP Effluent Concentrations,context_restored_exact_fingerprint,"e tertiary treatment step to 0.19 particles L−1 (from 98.5% to 98.9%) using the “typical” range and 0.44 particles L−1 (from 97.2 to 98.9%) using the “extended” range. Similarly, the mean ﬁber concentration was reduced only slightly further during the tertiary treatment step to 1.78 ﬁbers L−1 (from",Microplastic distributions in a domestic wastewater treatment plant Removal effi,WWTP,L,0.44,0.44,1,1,yes,pathway_parameters_STRUCTURED.xlsx::6. WWTP Effluent Concentrations::row 111,STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,no,missing_or_ambiguous_unit,88c2fe1f53ef2a48a0e0b985f7071d51,"Microplastic distributions in a domestic wastewater treatment plant: Removal efficiency, seasonal variation and influence of sampling technique",https://doi.org/10.1016/j.scitotenv.2020.141880,Microplastic distributions in a domestic wastewate.pdf; PDF page(s) 5,"A normalized 64-character context fragment was located in the local source PDF. This is a text-location check, not a full numerical or source-version audit.",PATH-18444,missing_or_ambiguous_unit,False,,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
9b3db520fcd62b41de6c9a2c5f82cb4d,Atmospheric,331.4,331.4,,Microplastic abundance in atmospheric deposition within the Metropolitan area of,Atmospheric Deposition Fluxe,9b3db520fcd62b41de6c9a2c5f82cb4d,Microplastic abundance in atmospheric deposition within the Metropolitan area of,Atmospheric,331.4,331.4,,Atmospheric Deposition Fluxe,context_restored_exact_fingerprint,".5 particles/m2/day (Wilhelmsburg). The three rural sampling sites in the Harburg Hills account for 331.4 particles/m2/day in the beech/ oak forest, 512.0 particles/m2/day in the Douglas ﬁr forest and 343.1 particles/m2/day in the open ﬁeld. During the sampling period, a me- dian number of 275.0 mic",Microplastic abundance in atmospheric deposition within the Metropolitan area of,Atmospheric,,331.4,331.4,1,0,yes,pathway_parameters_STRUCTURED.xlsx::7. Atmospheric Deposition Fluxe::row 16,STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,no,missing_or_ambiguous_unit,,,,,,PATH-18827,missing_or_ambiguous_unit,False,,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
ad592b80940df1ac4762eb9fc0afe800,Urban Runoff,25.0,25.0,,Microplastic Removal from Road Stormwater Runoff using Lab-scale Bioretention Ce,Degradation & Fragmentation,ad592b80940df1ac4762eb9fc0afe800,Microplastic Removal from Road Stormwater Runoff using Lab-scale Bioretention Ce,Urban Runoff,25.0,25.0,,Degradation & Fragmentation,context_restored_exact_fingerprint,"fficiency of 125 to 4750 µm sized microplastic at a media depth of 10 cm was 100%. The removal  efficiency of 25 to 124 µm sized microplastics at a media depth of 10 cm only reached 96%, while further removal  by the deeper media still occurred at a much lower reduction. This may have occurred becau",Microplastic Removal from Road Stormwater Runoff using Lab-scale Bioretention Ce,Urban Runoff,,25.0,25.0,1,0,yes,pathway_parameters_STRUCTURED.xlsx::10. Degradation & Fragmentation::row 1454,STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,no,missing_or_ambiguous_unit,,,,,,PATH-19140,missing_or_ambiguous_unit,False,removal,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
c4357b128f549e33d35fcdc91d0603fe,Urban Runoff,131.0,131.0,mg/kg,Domestic laundry and microfiber pollution Exploring fiber shedding from consumer,Generic Parameter Ranges & ,c4357b128f549e33d35fcdc91d0603fe,Domestic laundry and microfiber pollution Exploring fiber shedding from consumer,Urban Runoff,131.0,131.0,mg/kg,Generic Parameter Ranges & ,context_restored_exact_fingerprint,ase of microfibers from laundry The extrapolation of synthetic textile fibers shed from this study (131 mg kg-1 of textile per wash) enabled an estimate of annual fiber emissions by households in Canada and the U.S.A. This assessment underscores the potential of textile design and domestic intervent,Domestic laundry and microfiber pollution Exploring fiber shedding from consumer,Urban Runoff,mg/kg,131.0,131.0,1,1,yes,pathway_parameters_STRUCTURED.xlsx::14. Generic Parameter Ranges & ::row 272,STRUCTURED,context_restored_by_exact_text_fingerprint_not_primary_pdf_verified,yes,,c4357b128f549e33d35fcdc91d0603fe,Domestic laundry and microfiber pollution: Exploring fiber shedding from consumer apparel textiles,https://doi.org/10.1371/journal.pone.0250346,Domestic laundry and microfiber pollution Explorin.pdf; PDF page(s) 12,"A normalized 64-character context fragment was located in the local source PDF. This is a text-location check, not a full numerical or source-version audit.",PATH-19570,structural_candidate_not_parameter_verified,False,release,False,Original numeric tokens are not admitted; verified study summaries are a separate linked evidence layer.
