Source_lake_row,Lake_lon,Lake_lat,OSM_locations_25km,Nearest_OSM_km,Nearest_OSM_lon,Nearest_OSM_lat,Nearest_OSM_name,Nearest_OSM_tags,OSM_source_region
494550,27.454729,55.237299,1,8.832459,27.31820345,55.25180281,NA,"access=private, aquaculture=fish, natural=water, operator=Рыбхоз ""Новинки"", water=pond",europe
494563,27.40698,55.195426,1,8.444476,27.31820345,55.25180281,NA,"access=private, aquaculture=fish, natural=water, operator=Рыбхоз ""Новинки"", water=pond",europe
494584,27.117602,55.084167,1,22.620845,27.31820345,55.25180281,NA,"access=private, aquaculture=fish, natural=water, operator=Рыбхоз ""Новинки"", water=pond",europe
494588,29.730249,55.065219,1,21.79686,30.06547941,55.10203251,КФХ «ЭкаРай»,"landuse=aquaculture, name=КФХ «ЭкаРай», name:be=КФХ «ЭкаРай», name:ru=КФХ «ЭкоРай», product=fish",europe
494589,29.740549,55.056008,1,21.375872,30.06547941,55.10203251,КФХ «ЭкаРай»,"landuse=aquaculture, name=КФХ «ЭкаРай», name:be=КФХ «ЭкаРай», name:ru=КФХ «ЭкоРай», product=fish",europe
494598,29.88105,55.010251,1,15.598254,30.06547941,55.10203251,КФХ «ЭкаРай»,"landuse=aquaculture, name=КФХ «ЭкаРай», name:be=КФХ «ЭкаРай», name:ru=КФХ «ЭкоРай», product=fish",europe
494607,29.837793,54.954342,1,21.961937,30.06547941,55.10203251,КФХ «ЭкаРай»,"landuse=aquaculture, name=КФХ «ЭкаРай», name:be=КФХ «ЭкаРай», name:ru=КФХ «ЭкоРай», product=fish",europe
494612,30.123725,54.893489,2,13.885829,30.30303566,54.82378038,Багушэўскі рыбагадавальнік,"contact:phone=+375(213) 525-113, landuse=aquaculture, name=Багушэўскі рыбагадавальнік, name:be=Багушэўскі рыбагадавальнік, name:ru=Богушевский рыбопитомник, produce=fish, start_date=1953",europe
494621,30.582292,54.835304,1,17.992225,30.30303566,54.82378038,Багушэўскі рыбагадавальнік,"contact:phone=+375(213) 525-113, landuse=aquaculture, name=Багушэўскі рыбагадавальнік, name:be=Багушэўскі рыбагадавальнік, name:ru=Богушевский рыбопитомник, produce=fish, start_date=1953",europe
494622,30.280128,54.834199,1,1.874159,30.30303566,54.82378038,Багушэўскі рыбагадавальнік,"contact:phone=+375(213) 525-113, landuse=aquaculture, name=Багушэўскі рыбагадавальнік, name:be=Багушэўскі рыбагадавальнік, name:ru=Богушевский рыбопитомник, produce=fish, start_date=1953",europe
494624,30.328906,54.808779,1,2.356835,30.30303566,54.82378038,Багушэўскі рыбагадавальнік,"contact:phone=+375(213) 525-113, landuse=aquaculture, name=Багушэўскі рыбагадавальнік, name:be=Багушэўскі рыбагадавальнік, name:ru=Богушевский рыбопитомник, produce=fish, start_date=1953",europe
494635,30.483751,54.699866,1,18.044521,30.30303566,54.82378038,Багушэўскі рыбагадавальнік,"contact:phone=+375(213) 525-113, landuse=aquaculture, name=Багушэўскі рыбагадавальнік, name:be=Багушэўскі рыбагадавальнік, name:ru=Богушевский рыбопитомник, produce=fish, start_date=1953",europe
494646,26.497917,54.456238,2,15.805536,26.71746984,54.39481336,Грыцава,"aquaculture=fish, contact:email=oao.gricevo@tut.by, landuse=aquaculture, name=Грыцава, name:be=Грыцава, name:ru=Грицево, operator=Открытое Акционерное Общество ""Рыбхоз ""Грицево""",europe
494663,27.169356,53.97292,2,5.270066,27.1006847,53.99749288,Калодзеж,"landuse=aquaculture, name=Калодзеж, name:be=Калодзеж, name:ru=Колодец",europe
494665,27.484406,53.951293,1,17.789598,27.40719614,53.79811279,Рыбалоўная база «Пціч»,"landuse=aquaculture, name=Рыбалоўная база «Пціч», name:be=Рыбалоўная база «Пціч», name:ru=Рыболовная база «Птичь», website=http://klevoemesto.by/",europe
494671,27.633612,53.852039,1,16.072336,27.40719614,53.79811279,Рыбалоўная база «Пціч»,"landuse=aquaculture, name=Рыбалоўная база «Пціч», name:be=Рыбалоўная база «Пціч», name:ru=Рыболовная база «Птичь», website=http://klevoemesto.by/",europe
494687,28.553017,53.403123,1,12.400574,28.72688676,53.36302041,Свіслач,"addr:city=Вяззе, addr:housenumber=28, addr:postcode=213711, addr:street=Паўднёвая вуліца, aquaculture=fish, contact:email=fishsvisloch@mail.ru, landuse=aquaculture, name=Свіслач, name:be=Свіслач, name:ru=Свислочь, operator=Открытое акционерное общество ""Рыбхоз ""Свислочь""",europe
494689,29.022917,53.374464,1,19.746009,28.72688676,53.36302041,Свіслач,"addr:city=Вяззе, addr:housenumber=28, addr:postcode=213711, addr:street=Паўднёвая вуліца, aquaculture=fish, contact:email=fishsvisloch@mail.ru, landuse=aquaculture, name=Свіслач, name:be=Свіслач, name:ru=Свислочь, operator=Открытое акционерное общество ""Рыбхоз ""Свислочь""",europe
494691,28.679693,53.358086,1,3.189631,28.72688676,53.36302041,Свіслач,"addr:city=Вяззе, addr:housenumber=28, addr:postcode=213711, addr:street=Паўднёвая вуліца, aquaculture=fish, contact:email=fishsvisloch@mail.ru, landuse=aquaculture, name=Свіслач, name:be=Свіслач, name:ru=Свислочь, operator=Открытое акционерное общество ""Рыбхоз ""Свислочь""",europe
494692,26.100593,53.346224,1,11.082404,26.19236402,53.26319196,ФХ «Зграйкі-рыбалоў»,"landuse=aquaculture, name=ФХ «Зграйкі-рыбалоў», name:be=ФХ «Зграйкі-рыбалоў», name:ru=ФХ «Стайки-рыболов», name:uk=ФГ «Стайки-рибалок», produce=fish",europe
494704,35.42604,53.014889,1,0.432934,35.42180899,53.01195251,Рыбхоз,"landuse=aquaculture, name=Рыбхоз",europe
494705,25.666522,52.988353,8,5.457727,25.60595062,53.02106585,ФХ «Басіны»,"landuse=aquaculture, name=ФХ «Басіны», name:be=ФХ «Басіны», name:ru=ФХ «Басины», name:uk=ФГ «Басини»",europe
494713,28.017783,52.855099,1,3.910358,28.01517588,52.81999569,NA,"landuse=aquaculture, operator=Любаньский рыбхоз, produce=fish",europe
494717,28.022077,52.824427,1,0.677945,28.01517588,52.81999569,NA,"landuse=aquaculture, operator=Любаньский рыбхоз, produce=fish",europe
494718,28.024872,52.821716,1,0.681119,28.01517588,52.81999569,NA,"landuse=aquaculture, operator=Любаньский рыбхоз, produce=fish",europe
494721,27.139009,52.782487,4,4.450951,27.13647365,52.82245432,NA,"access=private, aquaculture=fish, natural=water, operator=Рыбхоз, water=pond",europe
494722,26.793201,52.776985,5,4.303576,26.73522882,52.79311452,Лактышы,"aquaculture=fish, contact:email=fishlotyshi@tut.by, landuse=aquaculture, name=Лактышы, name:be=Лактышы, name:ru=Локтыши, name:uk=Локтиші, operator=Открытое Акционерное Общество ""Рыбхоз ""Локтыши""",europe
494725,28.116536,52.706584,1,14.356063,28.01517588,52.81999569,NA,"landuse=aquaculture, operator=Любаньский рыбхоз, produce=fish",europe
494731,24.921538,52.603412,3,2.230507,24.95445574,52.60308559,Сялец,"addr:city=Мормажава, addr:postcode=225209, contact:email=oao.ors@tut.by, contact:phone=+375-164-339041, contact:website=http://selec.by, landuse=aquaculture, name=Сялец, name:be=Сялец, name:ru=Селец, name:uk=Селець, operator=Открытое Акционерное Общество «Опытный рыбхоз «Селец», produce=fish",europe
494732,24.948958,52.602722,4,0.374671,24.95445574,52.60308559,Сялец,"addr:city=Мормажава, addr:postcode=225209, contact:email=oao.ors@tut.by, contact:phone=+375-164-339041, contact:website=http://selec.by, landuse=aquaculture, name=Сялец, name:be=Сялец, name:ru=Селец, name:uk=Селець, operator=Открытое Акционерное Общество «Опытный рыбхоз «Селец», produce=fish",europe
494733,24.959074,52.586659,4,1.854524,24.95445574,52.60308559,Сялец,"addr:city=Мормажава, addr:postcode=225209, contact:email=oao.ors@tut.by, contact:phone=+375-164-339041, contact:website=http://selec.by, landuse=aquaculture, name=Сялец, name:be=Сялец, name:ru=Селец, name:uk=Селець, operator=Открытое Акционерное Общество «Опытный рыбхоз «Селец», produce=fish",europe
494734,24.966146,52.583144,4,2.356242,24.95445574,52.60308559,Сялец,"addr:city=Мормажава, addr:postcode=225209, contact:email=oao.ors@tut.by, contact:phone=+375-164-339041, contact:website=http://selec.by, landuse=aquaculture, name=Сялец, name:be=Сялец, name:ru=Селец, name:uk=Селець, operator=Открытое Акционерное Общество «Опытный рыбхоз «Селец», produce=fish",europe
494739,25.26803,52.497094,4,8.628237,25.16566637,52.4512129,Белаазёрскі рыбгас,"landuse=aquaculture, name=Белаазёрскі рыбгас, name:be=Белаазёрскі рыбгас, name:ru=Белоозерский рыбхоз, name:uk=Білоозерський рибгосп, produce=fish",europe
494743,25.149539,52.420436,4,1.50347,25.17093944,52.42380871,Рыб.Хоз.Быцень,"addr:country=BY, addr:district=Бярозаўскі раён, addr:region=Брэсцкая вобласць, landuse=aquaculture, name=Рыб.Хоз.Быцень, name:be=Рыб.Хоз.Быцень, name:ru=Рыб.Хоз.Бытень, name:uk=Риб.Хоз.Битень, produce=fish",europe
494747,25.603125,52.322147,1,23.355138,25.71130479,52.12304619,NA,"access=private, aquaculture=fish, natural=water, operator=Рыбхоз, water=pond",europe
494765,25.701042,51.99717,1,14.02373,25.71130479,52.12304619,NA,"access=private, aquaculture=fish, natural=water, operator=Рыбхоз, water=pond",europe
494766,25.479951,51.984132,1,22.153224,25.71130479,52.12304619,NA,"access=private, aquaculture=fish, natural=water, operator=Рыбхоз, water=pond",europe
494799,39.077616,51.424195,1,21.576842,39.19235415,51.24406392,Рыборазводное хозяйство «Нововоронежский»,"landuse=fishfarm, name=Рыборазводное хозяйство «Нововоронежский»",europe
494807,39.206227,51.285551,1,4.71605,39.19235415,51.24406392,Рыборазводное хозяйство «Нововоронежский»,"landuse=fishfarm, name=Рыборазводное хозяйство «Нововоронежский»",europe
494828,30.570289,50.941444,2,12.935489,30.41126396,50.88302227,Рибгосп-платник,"landuse=aquaculture, name=Рибгосп-платник, name:uk=Рибгосп-платник",europe
494829,34.852083,50.923153,1,7.747539,34.74249326,50.91597164,Риборозплідник,"aquaculture=fish, landuse=aquaculture, name=Риборозплідник, name:uk=Риборозплідник",europe
494830,34.751141,50.917743,1,0.639266,34.74249326,50.91597164,Риборозплідник,"aquaculture=fish, landuse=aquaculture, name=Риборозплідник, name:uk=Риборозплідник",europe
494837,30.549522,50.845042,2,10.611188,30.41126396,50.88302227,Рибгосп-платник,"landuse=aquaculture, name=Рибгосп-платник, name:uk=Рибгосп-платник",europe
494842,35.020522,50.831534,1,21.707475,34.74249326,50.91597164,Риборозплідник,"aquaculture=fish, landuse=aquaculture, name=Риборозплідник, name:uk=Риборозплідник",europe
494847,29.221849,50.767533,1,7.893994,29.2545618,50.83539816,ТОВ Рибацький Хутір,"landuse=aquaculture, name=ТОВ Рибацький Хутір, name:uk=ТОВ Рибацький Хутір, production=fish",europe
494855,29.438542,50.634254,1,13.268629,29.45914873,50.51569884,Білка,"animal=fish, aquaculture=fish, description=Розплідник риби, description:en=Grow up fishes, landuse=aquaculture, name=Білка, name:en=Bilka, name:uk=Білка, natural=water, water=lake",europe
494857,29.411458,50.587817,1,8.705334,29.45914873,50.51569884,Білка,"animal=fish, aquaculture=fish, description=Розплідник риби, description:en=Grow up fishes, landuse=aquaculture, name=Білка, name:en=Bilka, name:uk=Білка, natural=water, water=lake",europe
494862,30.628174,50.505206,2,15.027471,30.57057101,50.37521752,Тепловодне рибне господарство,"addr:housenumber=4, addr:street=Промислова вулиця, description=Рибництво, надання послуг у рибництві, landuse=aquaculture, name=Тепловодне рибне господарство, name:ru=Тепловодное рыбное хозяйство, name:uk=Тепловодне рибне господарство, operator=ПрАТ ""Київрибгосп"", phone=+380 44 207 0340, produce=fish",europe
494863,30.560417,50.501064,2,14.017421,30.57057101,50.37521752,Тепловодне рибне господарство,"addr:housenumber=4, addr:street=Промислова вулиця, description=Рибництво, надання послуг у рибництві, landuse=aquaculture, name=Тепловодне рибне господарство, name:ru=Тепловодное рыбное хозяйство, name:uk=Тепловодне рибне господарство, operator=ПрАТ ""Київрибгосп"", phone=+380 44 207 0340, produce=fish",europe
494871,30.643777,50.381277,2,5.250707,30.57057101,50.37521752,Тепловодне рибне господарство,"addr:housenumber=4, addr:street=Промислова вулиця, description=Рибництво, надання послуг у рибництві, landuse=aquaculture, name=Тепловодне рибне господарство, name:ru=Тепловодное рыбное хозяйство, name:uk=Тепловодне рибне господарство, operator=ПрАТ ""Київрибгосп"", phone=+380 44 207 0340, produce=fish",europe
494875,30.649862,50.303927,4,9.603893,30.56415231,50.3705989,Фортуна XXI,"aquaculture=fish, contact:website=https://www.fortuna-xxi.com/, landuse=aquaculture, name=Фортуна XXI, name:en=Fortuna XXI, name:uk=Фортуна XXI",europe
494882,28.641805,50.239166,2,16.344544,28.85204958,50.29774494,Спортивна риболовля,"landuse=aquaculture, name=Спортивна риболовля, name:uk=Спортивна риболовля",europe
494894,30.974065,50.074579,2,16.33547,30.76193669,50.12890843,NA,"landuse=aquaculture, operator=Osetr, produce=fish",europe
494901,28.478125,50.017661,1,9.045537,28.53270398,49.9443472,Риболовне господарство,"landuse=aquaculture, name=Риболовне господарство, produce=fish",europe
